worker_id,name,surname,hours_of_work
33549,Ernest,Skutnik,8:00:00
33559,Emil,Rapa,8:00:00
33562,Przemysław,Sasak,8:00:00
33568,Adrianna,Wisz,8:00:00
33599,Robert,Kęsek,8:00:00
33600,Kaja,Olesiejuk,8:00:00
33601,Maciej,Chaberek,8:00:00
33619,Radosław,Majczyna,8:00:00
33638,Sara,Siemieńczuk,8:00:00
33649,Julita,Gajownik,8:00:00
33661,Julita,Borysiuk,8:00:00
33668,Rozalia,Namysło,8:00:00
33675,Natasza,Kuboń,8:00:00
33679,Radosław,Dybka,8:00:00
33686,Maurycy,Kondej,8:00:00
33688,Sandra,Boguta,8:00:00
33692,Damian,Kozar,8:00:00
33693,Liwia,Chojak,8:00:00
33698,Mikołaj,Kałwak,8:00:00
33700,Klara,Basaj,8:00:00
33705,Maksymilian,Wacławiak,8:00:00
33717,Emil,Szulczyk,8:00:00
33719,Antoni,Hadam,8:00:00
33724,Mateusz,Sapeta,8:00:00
33727,Melania,Pryk,8:00:00
33729,Andrzej,Półchłopek,8:00:00
33738,Eliza,Krzywonos,8:00:00
33743,Leonard,Morka,8:00:00
33750,Tadeusz,Wygoda,8:00:00
33752,Krystian,Grzeszkowiak,8:00:00
33753,Borys,Lamch,8:00:00
33754,Borys,Goss,8:00:00
33757,Dawid,Ostręga,8:00:00
33761,Damian,Wereda,8:00:00
33764,Kalina,Brodawka,8:00:00
33777,Wiktor,Pyzel,8:00:00
33783,Julian,Nieborak,8:00:00
33788,Dariusz,Rorat,8:00:00
33795,Mariusz,Kajstura,8:00:00
33801,Malwina,Mysior,8:00:00
33804,Tomasz,Góraj,8:00:00
33812,Róża,Honkisz,8:00:00
33813,Aleks,Pawlonka,8:00:00
33826,Wiktor,Smolka,8:00:00
33842,Borys,Koj,8:00:00
33843,Juliusz,Wesoła,8:00:00
33845,Tadeusz,Kajstura,8:00:00
33860,Nicole,Skotarek,8:00:00
33868,Tymon,Szajna,8:00:00
33876,Liwia,Makosz,8:00:00
33883,Tobiasz,Grębowiec,8:00:00
33885,Kajetan,Wujek,8:00:00
33889,Emil,Marko,8:00:00
33893,Nataniel,Kik,8:00:00
33899,Anastazja,Milewczyk,8:00:00
33902,Ida,Przekop,8:00:00
33908,Kajetan,Słomiany,8:00:00
33910,Mieszko,Zygmuntowicz,8:00:00
33911,Aleksander,Komuda,8:00:00
33913,Marianna,Niemira,8:00:00
33922,Mieszko,Linek,8:00:00
33938,Cezary,Liedtke,8:00:00
33940,Olgierd,Myrcik,8:00:00
33948,Inga,Komander,8:00:00
33953,Ewa,Wódka,8:00:00
33961,Kajetan,Szoka,8:00:00
33964,Kornel,Bieleń,8:00:00
33967,Maciej,Przekop,8:00:00
33973,Konrad,Block,8:00:00
33983,Robert,Dzierwa,8:00:00
33989,Radosław,Kretowicz,8:00:00
33990,Kornelia,Kudłacik,8:00:00
33991,Artur,Płocharczyk,8:00:00
33992,Agnieszka,Hamerla,8:00:00
34001,Jerzy,Siudek,8:00:00
34007,Róża,Drewnik,8:00:00
34013,Blanka,Brygoła,8:00:00
34014,Agnieszka,Pęciak,8:00:00
34015,Justyna,Witkowicz,8:00:00
34017,Michał,Borysiuk,8:00:00
34021,Sandra,Różak,8:00:00
34023,Agnieszka,Miąsko,8:00:00
34026,Melania,Kuczaj,8:00:00
34030,Rafał,Dukat,8:00:00
34031,Róża,Pusz,8:00:00
34033,Malwina,Engel,8:00:00
34035,Alan,Pochopień,8:00:00
34036,Kamila,Wołoch,8:00:00
34040,Błażej,Jacak,8:00:00
34041,Nicole,Piekarek,8:00:00
34047,Gaja,Lisik,8:00:00
34061,Krystian,Ciarka,8:00:00
34072,Blanka,Pazdan,8:00:00
34076,Robert,Smolec,8:00:00
34078,Adrian,Tomaszkiewicz,8:00:00
34085,Agnieszka,Panasiewicz,8:00:00
34100,Leonard,Sapała,8:00:00
34102,Rozalia,Matula,8:00:00
34104,Daniel,Hałka,8:00:00
34107,Elżbieta,Garbacik,8:00:00
34133,Marianna,Pompa,8:00:00
34134,Norbert,Podkowa,8:00:00
34137,Olga,Włodarz,8:00:00
34138,Tymoteusz,Kornek,8:00:00
34156,Natan,Kamieniak,8:00:00
34158,Bianka,Stoch,8:00:00
34160,Maciej,Bondaruk,8:00:00
34169,Karina,Walo,8:00:00
34177,Bartek,Bandyk,8:00:00
34179,Antoni,Naczk,8:00:00
34197,Igor,Buk,8:00:00
34200,Maurycy,Sapała,8:00:00
34217,Mateusz,Macias,8:00:00
34218,Ernest,Jodko,8:00:00
34226,Maks,Frydel,8:00:00
34230,Przemysław,Cisoń,8:00:00
34238,Kornelia,Gamrat,8:00:00
34250,Bartek,Stuglik,8:00:00
34254,Nataniel,Mydlarz,8:00:00
34275,Mieszko,Piesik,8:00:00
34280,Maks,Burdach,8:00:00
34286,Klara,Dawidek,8:00:00
34290,Angelika,Stypa,8:00:00
34294,Stanisław,Lepak,8:00:00
34296,Adam,Hajdukiewicz,8:00:00
34302,Krzysztof,Strzała,8:00:00
34313,Dawid,Boruc,8:00:00
34315,Kajetan,Karpik,8:00:00
34317,Adam,Kalisiak,8:00:00
34320,Adrian,Świętoń,8:00:00
34329,Marianna,Przekop,8:00:00
34330,Tadeusz,Stwora,8:00:00
34333,Anita,Litwińczuk,8:00:00
34334,Cezary,Rochowiak,8:00:00
34335,Olaf,Luberda,8:00:00
34339,Marcelina,Janisz,8:00:00
34344,Adam,Laszczyk,8:00:00
34345,Artur,Ellwart,8:00:00
34348,Ernest,Kuder,8:00:00
34349,Anna Maria,Mierzwiak,8:00:00
34352,Kornelia,Kultys,8:00:00
34356,Norbert,Szafarz,8:00:00
34357,Anita,Jaroch,8:00:00
34363,Gaja,Chromy,8:00:00
34374,Ewa,Witko,8:00:00
34378,Kamila,Tylek,8:00:00
34381,Patryk,Kuryłowicz,8:00:00
34388,Anita,Matus,8:00:00
34393,Krystian,Stasica,8:00:00
34401,Kajetan,Fidos,8:00:00
34407,Emil,Raźny,8:00:00
34411,Aniela,Nitek,8:00:00
34413,Dariusz,Postawa,8:00:00
34421,Juliusz,Rudyk,8:00:00
34424,Kacper,Wojaczek,8:00:00
34431,Damian,Bodek,8:00:00
34434,Wojciech,Mostek,8:00:00
34440,Witold,Dziurla,8:00:00
34441,Olaf,Damian,8:00:00
34444,Marianna,Kral,8:00:00
34446,Wojciech,Dynak,8:00:00
34449,Julian,Piaścik,8:00:00
34451,Artur,Neubauer,8:00:00
34452,Olga,Świtaj,8:00:00
34459,Wiktor,Zyzik,8:00:00
34461,Maciej,Wojtoń,8:00:00
34462,Gaja,Orszulik,8:00:00
34466,Konrad,Lesisz,8:00:00
34477,Witold,Kunc,8:00:00
34480,Arkadiusz,Brzeźniak,8:00:00
34481,Mieszko,Oleksik,8:00:00
34503,Maks,Leśny,8:00:00
34504,Inga,Paprotny,8:00:00
34506,Julita,Mosiołek,8:00:00
34507,Ernest,Rejmer,8:00:00
34515,Ewa,Pudełek,8:00:00
34516,Ewelina,Hyjek,8:00:00
34520,Dagmara,Klemens,8:00:00
34532,Olga,Wojciech,8:00:00
34541,Marika,Nazar,8:00:00
34546,Jacek,Łachut,8:00:00
34548,Ignacy,Sierota,8:00:00
34558,Ewa,Górnisiewicz,8:00:00
34561,Malwina,Łabuś,8:00:00
34563,Leon,Łachacz,8:00:00
34564,Blanka,Sierota,8:00:00
34568,Marika,Puła,8:00:00
34580,Patryk,Mazanek,8:00:00
34596,Norbert,Guźniczak,8:00:00
34601,Olga,Wawrzyńczyk,8:00:00
34604,Apolonia,Szkaradek,8:00:00
34605,Julian,Kozok,8:00:00
34607,Sylwia,Kumorek,8:00:00
34610,Anastazja,Watras,8:00:00
34613,Maks,Gryga,8:00:00
34627,Gaja,Gryska,8:00:00
34633,Adrianna,Gwara,8:00:00
34635,Róża,Kulma,8:00:00
34637,Iwo,Bachanek,8:00:00
34639,Piotr,Palonek,8:00:00
34642,Olga,Królczyk,8:00:00
34644,Klara,Bujas,8:00:00
34650,Klara,Mikita,8:00:00
34658,Alan,Snoch,8:00:00
34659,Grzegorz,Ceynowa,8:00:00
34663,Lidia,Lepka,8:00:00
34667,Przemysław,Gamrat,8:00:00
34668,Karol,Kenig,8:00:00
34669,Marika,Teterycz,8:00:00
34683,Aleks,Abramczuk,8:00:00
34696,Marianna,Kusa,8:00:00
34697,Robert,Olearczyk,8:00:00
34703,Liwia,Adamiuk,8:00:00
34711,Stefan,Wyskiel,8:00:00
34713,Sebastian,Ptok,8:00:00
34715,Michał,Pieczarka,8:00:00
34716,Elżbieta,Reich,8:00:00
34718,Gustaw,Kosałka,8:00:00
34744,Łukasz,Jarosik,8:00:00
34762,Adrianna,Grzech,8:00:00
34764,Albert,Czesak,8:00:00
34766,Eliza,Rezler,8:00:00
34771,Anastazja,Dorociak,8:00:00
34777,Miłosz,Krzyśko,8:00:00
34780,Ignacy,Startek,8:00:00
34789,Jacek,Pyza,8:00:00
34801,Witold,Błażejak,8:00:00
34805,Dorota,Wawrzyk,8:00:00
34808,Miłosz,Sławik,8:00:00
34812,Olaf,Kuban,8:00:00
34821,Sonia,Kubieniec,8:00:00
34824,Albert,Witka,8:00:00
34835,Emil,Irzyk,8:00:00
34843,Ryszard,Wojciech,8:00:00
34845,Adam,Gogol,8:00:00
34846,Nicole,Juras,8:00:00
34847,Sebastian,Nitkiewicz,8:00:00
34851,Dominik,Bidas,8:00:00
34852,Julianna,Blank,8:00:00
34853,Miłosz,Such,8:00:00
34856,Dawid,Mordak,8:00:00
34858,Karol,Gawłowicz,8:00:00
34870,Paweł,Bryzek,8:00:00
34873,Iwo,Piechura,8:00:00
34878,Norbert,Szramka,8:00:00
34881,Kamil,Członka,8:00:00
34899,Szymon,Maszota,8:00:00
34904,Rafał,Kudłacz,8:00:00
34907,Jeremi,Kanarek,8:00:00
34911,Monika,Żyto,8:00:00
34916,Aniela,Kliber,8:00:00
34925,Bianka,Matejuk,8:00:00
34926,Maciej,Borzym,8:00:00
34938,Błażej,Bereda,8:00:00
34939,Dorota,Baś,8:00:00
34942,Melania,Tereszkiewicz,8:00:00
34948,Robert,Leoniak,8:00:00
34953,Angelika,Lenda,8:00:00
34958,Bruno,Krzywonos,8:00:00
34959,Nataniel,Ornat,8:00:00
34979,Eliza,Kucz,8:00:00
34982,Kamila,Pasieczna,8:00:00
34985,Marek,Pacia,8:00:00
34988,Gabriel,Łyjak,8:00:00
34994,Olga,Hadaś,8:00:00
34997,Justyna,Niemczuk,8:00:00
34998,Fryderyk,Goss,8:00:00
35004,Łukasz,Walkusz,8:00:00
35011,Marcelina,Iwańczyk,8:00:00
35013,Leon,Zawalich,8:00:00
35015,Maksymilian,Sudak,8:00:00
35020,Bruno,Łyp,8:00:00
35022,Agnieszka,Fidler,8:00:00
35035,Aleks,Cymbała,8:00:00
35036,Aurelia,Waloszek,8:00:00
35046,Hubert,Kosak,8:00:00
35047,Marika,Niemczuk,8:00:00
35050,Olgierd,Polewka,8:00:00
35068,Kamil,Gniewek,8:00:00
35082,Robert,Stożek,8:00:00
35090,Ignacy,Welenc,8:00:00
35092,Kamila,Wyroba,8:00:00
35093,Witold,Górnisiewicz,8:00:00
35094,Maksymilian,Grzebyk,8:00:00
35097,Julian,Dułak,8:00:00
35098,Aurelia,Burchardt,8:00:00
35101,Miłosz,Wąsala,8:00:00
35107,Jerzy,Michniak,8:00:00
35112,Liwia,Prystupa,8:00:00
35124,Emil,Kiełbik,8:00:00
35126,Monika,Gabara,8:00:00
35128,Alan,Bogusiewicz,8:00:00
35133,Mateusz,Miecznik,8:00:00
35148,Andrzej,Śnieg,8:00:00
35149,Justyna,Muskała,8:00:00
35165,Krystyna,Sypień,8:00:00
35167,Stefan,Szkoda,8:00:00
35168,Mariusz,Jeszka,8:00:00
35172,Ksawery,Małas,8:00:00
35176,Iwo,Fidos,8:00:00
35177,Karol,Miąsik,8:00:00
35185,Cezary,Fabiańczyk,8:00:00
35191,Jakub,Morawiak,8:00:00
35193,Fabian,Feluś,8:00:00
35207,Fryderyk,Front,8:00:00
35209,Leon,Kacperek,8:00:00
35215,Olga,Dorynek,8:00:00
35223,Olga,Szurek,8:00:00
35226,Bruno,Maciejewicz,8:00:00
35243,Dominik,Drwięga,8:00:00
35246,Józef,Gowin,8:00:00
35252,Marcel,Cader,8:00:00
35262,Adrian,Łyczak,8:00:00
35264,Leon,Cyroń,8:00:00
35267,Kalina,Tutka,8:00:00
35280,Kaja,Ciepluch,8:00:00
35283,Andrzej,Brodowicz,8:00:00
35284,Oliwier,Brach,8:00:00
35285,Ewa,Matyszczak,8:00:00
35287,Rozalia,Dębosz,8:00:00
35293,Bianka,Osipowicz,8:00:00
35296,Ryszard,Wojtunik,8:00:00
35318,Adrian,Graj,8:00:00
35324,Tymon,Rok,8:00:00
35325,Borys,Bochnak,8:00:00
35327,Kajetan,Raba,8:00:00
35330,Michał,Achtelik,8:00:00
35331,Szymon,Kopyt,8:00:00
35333,Adam,Pielech,8:00:00
35334,Nataniel,Oskroba,8:00:00
35335,Mikołaj,Sołoducha,8:00:00
35338,Grzegorz,Zadworny,8:00:00
35350,Marika,Kiedrowicz,8:00:00
35353,Tadeusz,Szczypiór,8:00:00
35354,Eliza,Boguś,8:00:00
35365,Sylwia,Matyka,8:00:00
35367,Nela,Czuryło,8:00:00
35374,Olgierd,Zawal,8:00:00
35379,Oliwier,Krzyśków,8:00:00
35383,Dariusz,Anioła,8:00:00
35390,Leon,Matwiejczyk,8:00:00
35392,Daniel,Szczap,8:00:00
35396,Julian,Machoń,8:00:00
35397,Krystian,Andreasik,8:00:00
35398,Dorota,Szmagaj,8:00:00
35406,Mariusz,Świergiel,8:00:00
35414,Patryk,Rudowicz,8:00:00
35415,Oskar,Pielech,8:00:00
35421,Tobiasz,Tofil,8:00:00
35430,Dorota,Burnat,8:00:00
35438,Ida,Ciećko,8:00:00
35440,Ewa,Wyrwał,8:00:00
35443,Bruno,Bik,8:00:00
35444,Kamila,Migda,8:00:00
35446,Ewelina,Grund,8:00:00
35451,Apolonia,Grygorowicz,8:00:00
35453,Józef,Kucharzyk,8:00:00
35454,Borys,Zachwieja,8:00:00
35455,Olga,Oleksa,8:00:00
35460,Ignacy,Zbylut,8:00:00
35480,Ida,Sykut,8:00:00
35482,Kaja,Łukasz,8:00:00
35485,Mateusz,Letkiewicz,8:00:00
35489,Antoni,Kursa,8:00:00
35492,Julianna,Kościukiewicz,8:00:00
35495,Arkadiusz,Kocaj,8:00:00
35499,Urszula,Mierzwiak,8:00:00
35501,Andrzej,Hanc,8:00:00
35517,Tymoteusz,Garbacik,8:00:00
35518,Apolonia,Buza,8:00:00
35523,Aleks,Latoszek,8:00:00
35528,Alex,Pernak,8:00:00
35529,Ewa,Mularz,8:00:00
35531,Julita,Plebanek,8:00:00
35547,Michał,Stryjek,8:00:00
35548,Kaja,Grzesiek,8:00:00
35561,Igor,Tryka,8:00:00
35572,Ewa,Wieja,8:00:00
35574,Bruno,Ochal,8:00:00
35575,Dominik,Giersz,8:00:00
35581,Filip,Sierota,8:00:00
35592,Kajetan,Wołk,8:00:00
35596,Alan,Domka,8:00:00
35602,Józef,Wojaczek,8:00:00
35605,Piotr,Trybała,8:00:00
35607,Nataniel,Helak,8:00:00
35609,Leonard,Pindor,8:00:00
35622,Anastazja,Handke,8:00:00
35623,Emil,Rychel,8:00:00
35626,Kornelia,Juraszczyk,8:00:00
35632,Jakub,Damps,8:00:00
35635,Przemysław,Pawlonka,8:00:00
35642,Marika,Zaniewicz,8:00:00
35647,Sara,Wołoszyk,8:00:00
35655,Krystyna,Szczesiak,8:00:00
35658,Elżbieta,Małycha,8:00:00
35665,Rafał,Nikel,8:00:00
35667,Robert,Miara,8:00:00
35670,Fryderyk,Maruszczyk,8:00:00
35677,Albert,Piekarek,8:00:00
35685,Antoni,Grys,8:00:00
35694,Malwina,Faltyn,8:00:00
35700,Tola,Rajtar,8:00:00
35702,Róża,Krasa,8:00:00
35709,Ida,Grymuza,8:00:00
35722,Kornelia,Powązka,8:00:00
35728,Daniel,Zawodnik,8:00:00
35729,Aleks,Wenzel,8:00:00
35732,Franciszek,Ruszel,8:00:00
35743,Mariusz,Andruszko,8:00:00
35744,Alan,Dziełak,8:00:00
35747,Robert,Buś,8:00:00
35748,Melania,Waleczek,8:00:00
35752,Daniel,Ochał,8:00:00
35753,Adrianna,Bik,8:00:00
35778,Kaja,Rećko,8:00:00
35784,Apolonia,Kokosza,8:00:00
35787,Daniel,Gosik,8:00:00
35788,Elżbieta,Herba,8:00:00
35789,Olga,Leoniak,8:00:00
35791,Tobiasz,Dąbrowicz,8:00:00
35802,Ewelina,Mleczak,8:00:00
35804,Angelika,Widuch,8:00:00
35807,Aleksander,Kubów,8:00:00
35810,Ksawery,Lisak,8:00:00
35815,Justyna,Krzykała,8:00:00
35818,Nataniel,Franas,8:00:00
35820,Lidia,Dmoch,8:00:00
35826,Karol,Soliwoda,8:00:00
35829,Jakub,Faryna,8:00:00
35836,Arkadiusz,Rutowicz,8:00:00
35846,Tomasz,Lament,8:00:00
35852,Kornelia,Drobot,8:00:00
35853,Dagmara,Augustynek,8:00:00
35862,Szymon,Koziatek,8:00:00
35866,Tobiasz,Dywan,8:00:00
35870,Ryszard,Sarosiek,8:00:00
35872,Agnieszka,Romankiewicz,8:00:00
35875,Marcin,Strządała,8:00:00
35880,Elżbieta,Pik,8:00:00
35882,Andrzej,Musiała,8:00:00
35883,Tobiasz,Cal,8:00:00
35885,Konrad,Grabczak,8:00:00
35889,Aleks,Topa,8:00:00
35891,Nikodem,Chomik,8:00:00
35897,Konstanty,Kowaluk,8:00:00
35899,Aleksander,Drewicz,8:00:00
35901,Witold,Salwin,8:00:00
35903,Tola,Ludwin,8:00:00
35906,Ernest,Ochał,8:00:00
35909,Witold,Starostka,8:00:00
35911,Ernest,Gabryelczyk,8:00:00
35917,Ewelina,Gołofit,8:00:00
35930,Michał,Kalisiak,8:00:00
35932,Gabriel,Neska,8:00:00
35937,Nataniel,Rosada,8:00:00
35952,Maciej,Januszewicz,8:00:00
35956,Hubert,Sprycha,8:00:00
35960,Rafał,Łaciak,8:00:00
35966,Natan,Wacław,8:00:00
35967,Angelika,Piłka,8:00:00
35969,Blanka,Bajko,8:00:00
35970,Krzysztof,Morka,8:00:00
35976,Róża,Gramza,8:00:00
35985,Monika,Fedyk,8:00:00
35994,Olgierd,Gosek,8:00:00
36007,Justyna,Szrama,8:00:00
36011,Kamil,Złotnik,8:00:00
36015,Nicole,Michnik,8:00:00
36020,Ida,Makosz,8:00:00
36027,Mateusz,Juras,8:00:00
36033,Mateusz,Wasiuk,8:00:00
36034,Jan,Radke,8:00:00
36042,Marcelina,Terka,8:00:00
36044,Kornel,Rysz,8:00:00
36050,Monika,Słobodzian,8:00:00
36053,Monika,Gąbka,8:00:00
36054,Stanisław,Lesisz,8:00:00
36062,Melania,Piotrkowicz,8:00:00
36070,Borys,Kapciak,8:00:00
36074,Karol,Fojt,8:00:00
36093,Oskar,Krzyżostaniak,8:00:00
36098,Monika,Powierża,8:00:00
36102,Ksawery,Granat,8:00:00
36105,Eliza,Kuświk,8:00:00
36110,Angelika,Skupin,8:00:00
36117,Klara,Dubel,8:00:00
36118,Kornelia,Stempniak,8:00:00
36119,Bartek,Klaja,8:00:00
36121,Tymon,Betka,8:00:00
36123,Olaf,Bąbol,8:00:00
36125,Blanka,Bajko,8:00:00
36126,Józef,Szóstak,8:00:00
36133,Nela,Błażejczak,8:00:00
36138,Marcel,Ostapczuk,8:00:00
36142,Nela,Jędraszek,8:00:00
36143,Karina,Sobiło,8:00:00
36147,Patryk,Preuss,8:00:00
36149,Bartek,Kopczyk,8:00:00
36155,Marianna,Ruszczak,8:00:00
36156,Wiktor,Szwaj,8:00:00
36167,Olga,Drygała,8:00:00
36171,Tymon,Fronczek,8:00:00
36174,Julita,Słupik,8:00:00
36180,Fryderyk,Pokusa,8:00:00
36181,Jeremi,Bartela,8:00:00
36188,Aurelia,Malara,8:00:00
36191,Adrianna,Malesza,8:00:00
36197,Tymoteusz,Biegała,8:00:00
36198,Anita,Wyroba,8:00:00
36204,Mieszko,Chwalisz,8:00:00
36206,Juliusz,Oleksiewicz,8:00:00
36210,Tobiasz,Kukawka,8:00:00
36215,Marcel,Raszkiewicz,8:00:00
36229,Dagmara,Pawliszyn,8:00:00
36230,Kornel,Roskosz,8:00:00
36231,Róża,Pałyga,8:00:00
36234,Oskar,Grębowiec,8:00:00
36251,Piotr,Stosio,8:00:00
36253,Malwina,Protasiuk,8:00:00
36255,Karol,Żabierek,8:00:00
36258,Eliza,Siatka,8:00:00
36266,Ignacy,Zapaśnik,8:00:00
36268,Franciszek,Lenik,8:00:00
36269,Eliza,Ciuła,8:00:00
36275,Kamila,Dejneka,8:00:00
36278,Fabian,Przewoźna,8:00:00
36291,Gaja,Gramza,8:00:00
36300,Iwo,Chruszcz,8:00:00
36316,Inga,Oleksa,8:00:00
36320,Juliusz,Szelest,8:00:00
36321,Ewelina,Sadoch,8:00:00
36328,Inga,Glica,8:00:00
36345,Piotr,Zawalich,8:00:00
36348,Kamila,Skutnik,8:00:00
36355,Olgierd,Pich,8:00:00
36363,Karina,Bodziony,8:00:00
36365,Blanka,Aleksandrzak,8:00:00
36371,Borys,Litewka,8:00:00
36373,Leonard,Freitag,8:00:00
36384,Olga,Parafiniuk,8:00:00
36385,Tymoteusz,Sładek,8:00:00
36390,Justyna,Dunal,8:00:00
36393,Fryderyk,Jewuła,8:00:00
36399,Krystyna,Helman,8:00:00
36407,Dariusz,Dworczak,8:00:00
36412,Miłosz,Kierepka,8:00:00
36419,Krystian,Baranowicz,8:00:00
36421,Juliusz,Danisz,8:00:00
36429,Mieszko,Zawalich,8:00:00
36436,Kacper,Moczko,8:00:00
36437,Eliza,Wiszowata,8:00:00
36441,Mateusz,Opas,8:00:00
36443,Anna Maria,Poreda,8:00:00
36447,Anna Maria,Wika,8:00:00
36448,Józef,Michnowicz,8:00:00
36465,Jan,Karkut,8:00:00
36472,Michał,Bakalarczyk,8:00:00
36478,Maurycy,Kuciak,8:00:00
36486,Julian,Wawrzyk,8:00:00
36487,Eryk,Tatarczyk,8:00:00
36490,Olgierd,Moneta,8:00:00
36491,Agnieszka,Imiołczyk,8:00:00
36493,Bianka,Ficner,8:00:00
36496,Ignacy,Jeszka,8:00:00
36505,Hubert,Lubera,8:00:00
36513,Karina,Siejak,8:00:00
36515,Nikodem,Jędrasiak,8:00:00
36522,Kamila,Zawal,8:00:00
36526,Nela,Majdak,8:00:00
36538,Apolonia,Wojczuk,8:00:00
36539,Karol,Rećko,8:00:00
36540,Juliusz,Duszczak,8:00:00
36542,Agnieszka,Warwas,8:00:00
36552,Anita,Łuckiewicz,8:00:00
36558,Filip,Semik,8:00:00
36566,Malwina,Dobroń,8:00:00
36567,Monika,Pierzak,8:00:00
36574,Stefan,Ochab,8:00:00
36577,Józef,Lato,8:00:00
36585,Nikodem,Eckert,8:00:00
36587,Tymoteusz,Zarzeczna,8:00:00
36588,Witold,Smorąg,8:00:00
36589,Aurelia,Wieja,8:00:00
36599,Hubert,Zbroszczyk,8:00:00
36600,Kacper,Ciochoń,8:00:00
36627,Olga,Droździk,8:00:00
36632,Kornel,Jagieło,8:00:00
36634,Artur,Bystroń,8:00:00
36639,Leonard,Początek,8:00:00
36645,Kornelia,Wołoch,8:00:00
36658,Fabian,Dubik,8:00:00
36662,Albert,Wiak,8:00:00
36671,Aniela,Kruś,8:00:00
36677,Albert,Łusiak,8:00:00
36683,Ksawery,Moj,8:00:00
36701,Nela,Frydrychowicz,8:00:00
36710,Ewelina,Tadla,8:00:00
36711,Kamil,Jurczuk,8:00:00
36719,Michał,Darul,8:00:00
36726,Tomasz,Związek,8:00:00
36730,Hubert,Surdyk,8:00:00
36731,Jędrzej,Łuckiewicz,8:00:00
36732,Miłosz,Wlizło,8:00:00
36748,Malwina,Mazan,8:00:00
36752,Dawid,Mądro,8:00:00
36757,Dagmara,Bandyk,8:00:00
36762,Leon,Ryczko,8:00:00
36763,Tadeusz,Piechna,8:00:00
36769,Krystian,Madziar,8:00:00
36772,Tymoteusz,Ptok,8:00:00
36779,Natan,Stachelek,8:00:00
36784,Kamila,Ryszkiewicz,8:00:00
36790,Jakub,Cyroń,8:00:00
36791,Nicole,Kruszka,8:00:00
36797,Jacek,Linkiewicz,8:00:00
36799,Fryderyk,Kroczak,8:00:00
36800,Fabian,Kunda,8:00:00
36806,Andrzej,Ogonek,8:00:00
36811,Leonard,Powałka,8:00:00
36833,Nikodem,Wiak,8:00:00
36837,Łukasz,Miros,8:00:00
36842,Janina,Mirga,8:00:00
36843,Olaf,Bełz,8:00:00
36844,Dagmara,Pych,8:00:00
36864,Adrianna,Klyta,8:00:00
36871,Przemysław,Bałdys,8:00:00
36887,Stanisław,Mikołajewicz,8:00:00
36892,Szymon,Berus,8:00:00
36896,Aurelia,Ciak,8:00:00
36907,Kornelia,Zagrajek,8:00:00
36913,Kamil,Kosak,8:00:00
36929,Roksana,Dorna,8:00:00
36930,Błażej,Orwat,8:00:00
36931,Rafał,Labudda,8:00:00
36937,Szymon,Szumacher,8:00:00
36938,Tobiasz,Kornak,8:00:00
36954,Leonard,Podsiedlik,8:00:00
36956,Błażej,Kapinos,8:00:00
36959,Tymoteusz,Czesak,8:00:00
36963,Kamil,Janiuk,8:00:00
36982,Jędrzej,Cyganik,8:00:00
36986,Marek,Janasz,8:00:00
36989,Ksawery,Stein,8:00:00
37009,Hubert,Kotala,8:00:00
37013,Stanisław,Grzeszkowiak,8:00:00
37020,Fabian,Pyś,8:00:00
37032,Dawid,Miętus,8:00:00
37047,Oliwier,Brańka,8:00:00
37057,Mikołaj,Bubak,8:00:00
37063,Adrian,Ciemięga,8:00:00
37069,Antoni,Kandzia,8:00:00
37079,Dawid,Majsterek,8:00:00
37086,Melania,Jarmuła,8:00:00
37087,Arkadiusz,Muc,8:00:00
37101,Lidia,Tolak,8:00:00
37113,Olaf,Bródka,8:00:00
37114,Borys,Kulma,8:00:00
37118,Grzegorz,Szczepaniuk,8:00:00
37128,Anna Maria,Steinke,8:00:00
37131,Liwia,Gruza,8:00:00
37133,Bruno,Stempin,8:00:00
37141,Karol,Goliszek,8:00:00
37164,Maurycy,Malesza,8:00:00
37165,Leon,Erdmann,8:00:00
37170,Leonard,Pupek,8:00:00
37173,Ada,Kij,8:00:00
37177,Krystyna,Graboń,8:00:00
37181,Cyprian,Bereś,8:00:00
37189,Olgierd,Kuboń,8:00:00
37199,Kornel,Kość,8:00:00
37200,Daniel,Maruszczyk,8:00:00
37208,Natan,Leśny,8:00:00
37215,Sylwia,Golisz,8:00:00
37219,Elżbieta,Puch,8:00:00
37223,Mieszko,Lewek,8:00:00
37229,Kamil,Wacław,8:00:00
37230,Melania,Parzyszek,8:00:00
37232,Maurycy,Podgórny,8:00:00
37237,Liwia,Plewnia,8:00:00
37246,Jeremi,Węgier,8:00:00
37249,Olga,Bystrek,8:00:00
37252,Kazimierz,Paściak,8:00:00
37273,Jędrzej,Stożek,8:00:00
37286,Sylwia,Jaśkowiec,8:00:00
37287,Kamila,Miodek,8:00:00
37290,Olga,Pleśniak,8:00:00
37292,Gaja,Torbus,8:00:00
37296,Maksymilian,Wódka,8:00:00
37298,Tymon,Polewka,8:00:00
37316,Józef,Knieć,8:00:00
37319,Kacper,Dyjas,8:00:00
37327,Arkadiusz,Krzan,8:00:00
37328,Leonard,Jamrożek,8:00:00
37329,Jan,Białka,8:00:00
37331,Szymon,Bąbol,8:00:00
37335,Liwia,Kuzior,8:00:00
37338,Rozalia,Konstanty,8:00:00
37341,Tadeusz,Żybura,8:00:00
37343,Stefan,Kara,8:00:00
37346,Albert,Dorawa,8:00:00
